SPX (S&P 500 INDEX),2781.01,-25.82,
Nov 10 2018 @ 17:30 ET,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
2019 Mar 15 1475.00 (SPX1915C1475),0.0,0.0,1296.00,1300.90,0,0,2019 Mar 15 1475.00 (SPX1915O1475),1.05,0.0,0.75,0.95,0,302,
2019 Mar 15 1475.00 (SPXW1915C1475),0.0,0.0,1289.90,1305.40,0,0,2019 Mar 15 1475.00 (SPXW1915O1475),0.0,0.0,0.75,1.00,0,0,
2019 Mar 15 1475.00 (SPX1915C1475-E),0.0,0.0,1296.00,1300.90, ,0,2019 Mar 15 1475.00 (SPX1915O1475-E),1.05,0.0,0.75,0.95, ,302,
2019 Mar 15 1475.00 (SPXW1915C1475-E),0.0,0.0,1289.90,1305.40, ,0,2019 Mar 15 1475.00 (SPXW1915O1475-E),0.0,0.0,0.75,1.00, ,0,
2019 Mar 15 1500.00 (SPX1915C1500),1200.95,0.0,1271.30,1276.20,0,2,2019 Mar 15 1500.00 (SPX1915O1500),1.00,+0.10,0.85,1.05,40,4551,
2019 Mar 15 1500.00 (SPXW1915C1500),0.0,0.0,1264.80,1281.40,0,0,2019 Mar 15 1500.00 (SPXW1915O1500),1.60,0.0,0.85,1.10,0,1,
2019 Mar 15 1500.00 (SPX1915C1500-E),1200.95,0.0,1271.30,1276.20, ,2,2019 Mar 15 1500.00 (SPX1915O1500-E),1.00,+0.10,0.85,1.05,40,4551,
2019 Mar 15 1500.00 (SPXW1915C1500-E),0.0,0.0,1264.80,1281.40, ,0,2019 Mar 15 1500.00 (SPXW1915O1500-E),1.60,0.0,0.85,1.10, ,1,
2019 Mar 15 1525.00 (SPX1915C1525),0.0,0.0,1246.70,1251.60,0,0,2019 Mar 15 1525.00 (SPX1915O1525),3.48,0.0,0.95,1.15,0,1028,
2019 Mar 15 1525.00 (SPXW1915C1525),0.0,0.0,1244.30,1252.80,0,0,2019 Mar 15 1525.00 (SPXW1915O1525),3.40,0.0,0.95,1.20,0,0,
2019 Mar 15 1525.00 (SPX1915C1525-E),0.0,0.0,1246.70,1251.60, ,0,2019 Mar 15 1525.00 (SPX1915O1525-E),3.48,0.0,0.95,1.15, ,1028,
2019 Mar 15 1525.00 (SPXW1915C1525-E),0.0,0.0,1244.30,1252.80, ,0,2019 Mar 15 1525.00 (SPXW1915O1525-E),3.40,0.0,0.95,1.20, ,0,
2019 Mar 15 1550.00 (SPX1915C1550),0.0,0.0,1222.00,1226.90,0,0,2019 Mar 15 1550.00 (SPX1915O1550),1.00,0.0,1.00,1.25,0,590,
2019 Mar 15 1550.00 (SPXW1915C1550),0.0,0.0,1219.50,1228.10,0,0,2019 Mar 15 1550.00 (SPXW1915O1550),3.55,0.0,1.05,1.30,0,20,
2019 Mar 15 1550.00 (SPX1915C1550-E),0.0,0.0,1222.00,1226.90, ,0,2019 Mar 15 1550.00 (SPX1915O1550-E),1.00,0.0,1.00,1.25, ,590,
2019 Mar 15 1550.00 (SPXW1915C1550-E),0.0,0.0,1219.50,1228.10, ,0,2019 Mar 15 1550.00 (SPXW1915O1550-E),3.55,0.0,1.05,1.30, ,20,
2019 Mar 15 1575.00 (SPX1915C1575),0.0,0.0,1197.40,1202.30,0,0,2019 Mar 15 1575.00 (SPX1915O1575),3.60,0.0,1.15,1.40,0,190,
2019 Mar 15 1575.00 (SPXW1915C1575),0.0,0.0,1195.30,1203.80,0,0,2019 Mar 15 1575.00 (SPXW1915O1575),1.10,0.0,1.15,1.40,0,3,
2019 Mar 15 1575.00 (SPX1915C1575-E),0.0,0.0,1197.40,1202.30, ,0,2019 Mar 15 1575.00 (SPX1915O1575-E),3.60,0.0,1.15,1.40, ,190,
2019 Mar 15 1575.00 (SPXW1915C1575-E),0.0,0.0,1195.30,1203.80, ,0,2019 Mar 15 1575.00 (SPXW1915O1575-E),1.10,0.0,1.15,1.40, ,3,
2019 Mar 15 1600.00 (SPX1915C1600),1305.90,0.0,1172.70,1177.60,0,2,2019 Mar 15 1600.00 (SPX1915O1600),1.45,-0.70,1.25,1.50,1,2668,
2019 Mar 15 1600.00 (SPXW1915C1600),0.0,0.0,1170.30,1178.90,0,0,2019 Mar 15 1600.00 (SPXW1915O1600),4.20,0.0,1.25,1.55,0,12,
2019 Mar 15 1600.00 (SPX1915C1600-E),1305.90,0.0,1172.70,1177.60, ,2,2019 Mar 15 1600.00 (SPX1915O1600-E),1.45,-0.70,1.25,1.50,1,2668,
2019 Mar 15 1600.00 (SPXW1915C1600-E),0.0,0.0,1170.30,1178.90, ,0,2019 Mar 15 1600.00 (SPXW1915O1600-E),4.20,0.0,1.25,1.55, ,12,
2019 Mar 15 1625.00 (SPX1915C1625),0.0,0.0,1148.10,1153.00,0,0,2019 Mar 15 1625.00 (SPX1915O1625),1.85,0.0,1.40,1.65,0,236,
2019 Mar 15 1625.00 (SPXW1915C1625),0.0,0.0,1145.70,1154.30,0,0,2019 Mar 15 1625.00 (SPXW1915O1625),4.00,0.0,1.40,1.65,0,2,
2019 Mar 15 1625.00 (SPX1915C1625-E),0.0,0.0,1148.10,1153.00, ,0,2019 Mar 15 1625.00 (SPX1915O1625-E),1.85,0.0,1.40,1.65, ,236,
2019 Mar 15 1625.00 (SPXW1915C1625-E),0.0,0.0,1145.70,1154.30, ,0,2019 Mar 15 1625.00 (SPXW1915O1625-E),4.00,0.0,1.40,1.65, ,2,
2019 Mar 15 1650.00 (SPX1915C1650),1247.70,0.0,1123.50,1128.40,0,356,2019 Mar 15 1650.00 (SPX1915O1650),1.65,+0.26,1.50,1.80,800,4358,
2019 Mar 15 1650.00 (SPXW1915C1650),0.0,0.0,1121.20,1129.90,0,0,2019 Mar 15 1650.00 (SPXW1915O1650),0.0,0.0,1.55,1.80,0,0,
2019 Mar 15 1650.00 (SPX1915C1650-E),1247.70,0.0,1123.50,1128.40, ,356,2019 Mar 15 1650.00 (SPX1915O1650-E),1.65,+0.26,1.50,1.80,800,4358,
2019 Mar 15 1650.00 (SPXW1915C1650-E),0.0,0.0,1121.20,1129.90, ,0,2019 Mar 15 1650.00 (SPXW1915O1650-E),0.0,0.0,1.55,1.80, ,0,
2019 Mar 15 1675.00 (SPX1915C1675),0.0,0.0,1098.90,1103.80,0,0,2019 Mar 15 1675.00 (SPX1915O1675),1.70,0.0,1.70,1.95,0,461,
2019 Mar 15 1675.00 (SPXW1915C1675),0.0,0.0,1096.50,1105.10,0,0,2019 Mar 15 1675.00 (SPXW1915O1675),4.50,0.0,1.70,1.95,0,25,
2019 Mar 15 1675.00 (SPX1915C1675-E),0.0,0.0,1098.90,1103.80, ,0,2019 Mar 15 1675.00 (SPX1915O1675-E),1.70,0.0,1.70,1.95, ,461,
2019 Mar 15 1675.00 (SPXW1915C1675-E),0.0,0.0,1096.50,1105.10, ,0,2019 Mar 15 1675.00 (SPXW1915O1675-E),4.50,0.0,1.70,1.95, ,25,
2019 Mar 15 1700.00 (SPX1915C1700),0.0,0.0,1074.40,1079.20,0,0,2019 Mar 15 1700.00 (SPX1915O1700),2.15,+0.35,1.85,2.10,2,10807,
2019 Mar 15 1700.00 (SPXW1915C1700),0.0,0.0,1072.40,1080.90,0,0,2019 Mar 15 1700.00 (SPXW1915O1700),1.70,0.0,1.85,2.15,0,235,
2019 Mar 15 1700.00 (SPX1915C1700-E),0.0,0.0,1074.40,1079.20, ,0,2019 Mar 15 1700.00 (SPX1915O1700-E),2.15,+0.35,1.85,2.10,2,10807,
2019 Mar 15 1700.00 (SPXW1915C1700-E),0.0,0.0,1072.40,1080.90, ,0,2019 Mar 15 1700.00 (SPXW1915O1700-E),1.70,0.0,1.85,2.15, ,235,
2019 Mar 15 1725.00 (SPX1915C1725),0.0,0.0,1049.80,1054.60,0,0,2019 Mar 15 1725.00 (SPX1915O1725),3.20,0.0,2.05,2.30,0,1319,
2019 Mar 15 1725.00 (SPXW1915C1725),0.0,0.0,1047.40,1056.00,0,0,2019 Mar 15 1725.00 (SPXW1915O1725),4.80,0.0,2.05,2.35,0,31,
2019 Mar 15 1725.00 (SPX1915C1725-E),0.0,0.0,1049.80,1054.60, ,0,2019 Mar 15 1725.00 (SPX1915O1725-E),3.20,0.0,2.05,2.30, ,1319,
2019 Mar 15 1725.00 (SPXW1915C1725-E),0.0,0.0,1047.40,1056.00, ,0,2019 Mar 15 1725.00 (SPXW1915O1725-E),4.80,0.0,2.05,2.35, ,31,
2019 Mar 15 1750.00 (SPX1915C1750),0.0,0.0,1025.30,1030.10,0,0,2019 Mar 15 1750.00 (SPX1915O1750),3.15,0.0,2.25,2.55,0,883,
2019 Mar 15 1750.00 (SPXW1915C1750),0.0,0.0,1022.90,1031.50,0,0,2019 Mar 15 1750.00 (SPXW1915O1750),0.0,0.0,2.25,2.55,0,0,
2019 Mar 15 1750.00 (SPX1915C1750-E),0.0,0.0,1025.30,1030.10, ,0,2019 Mar 15 1750.00 (SPX1915O1750-E),3.15,0.0,2.25,2.55, ,883,
2019 Mar 15 1750.00 (SPXW1915C1750-E),0.0,0.0,1022.90,1031.50, ,0,2019 Mar 15 1750.00 (SPXW1915O1750-E),0.0,0.0,2.25,2.55, ,0,
2019 Mar 15 1775.00 (SPX1915C1775),0.0,0.0,1000.80,1005.60,0,0,2019 Mar 15 1775.00 (SPX1915O1775),8.40,0.0,2.50,2.75,0,844,
2019 Mar 15 1775.00 (SPXW1915C1775),0.0,0.0,998.40,1007.00,0,0,2019 Mar 15 1775.00 (SPXW1915O1775),8.47,0.0,2.45,2.80,0,20,
2019 Mar 15 1775.00 (SPX1915C1775-E),0.0,0.0,1000.80,1005.60, ,0,2019 Mar 15 1775.00 (SPX1915O1775-E),8.40,0.0,2.50,2.75, ,844,
2019 Mar 15 1775.00 (SPXW1915C1775-E),0.0,0.0,998.40,1007.00, ,0,2019 Mar 15 1775.00 (SPXW1915O1775-E),8.47,0.0,2.45,2.80, ,20,
2019 Mar 15 1800.00 (SPX1915C1800),875.00,0.0,976.30,981.10,0,0,2019 Mar 15 1800.00 (SPX1915O1800),3.10,+0.55,2.70,3.00,48,9158,
2019 Mar 15 1800.00 (SPXW1915C1800),0.0,0.0,974.30,982.80,0,0,2019 Mar 15 1800.00 (SPXW1915O1800),4.70,0.0,2.70,3.10,0,36,
2019 Mar 15 1800.00 (SPX1915C1800-E),875.00,0.0,976.30,981.10, ,0,2019 Mar 15 1800.00 (SPX1915O1800-E),3.10,+0.55,2.70,3.00,48,9158,
2019 Mar 15 1800.00 (SPXW1915C1800-E),0.0,0.0,974.30,982.80, ,0,2019 Mar 15 1800.00 (SPXW1915O1800-E),4.70,0.0,2.70,3.10, ,36,
2019 Mar 15 1825.00 (SPX1915C1825),1047.45,0.0,951.80,956.60,0,4,2019 Mar 15 1825.00 (SPX1915O1825),4.60,0.0,3.00,3.30,0,1067,
2019 Mar 15 1825.00 (SPXW1915C1825),0.0,0.0,949.40,958.00,0,0,2019 Mar 15 1825.00 (SPXW1915O1825),0.0,0.0,3.00,3.40,0,0,
2019 Mar 15 1825.00 (SPX1915C1825-E),1047.45,0.0,951.80,956.60, ,4,2019 Mar 15 1825.00 (SPX1915O1825-E),4.60,0.0,3.00,3.30, ,1067,
2019 Mar 15 1825.00 (SPXW1915C1825-E),0.0,0.0,949.40,958.00, ,0,2019 Mar 15 1825.00 (SPXW1915O1825-E),0.0,0.0,3.00,3.40, ,0,
2019 Mar 15 1850.00 (SPX1915C1850),892.45,0.0,927.30,932.10,0,101,2019 Mar 15 1850.00 (SPX1915O1850),2.95,0.0,3.20,3.60,0,14690,
2019 Mar 15 1850.00 (SPXW1915C1850),0.0,0.0,924.90,933.60,0,0,2019 Mar 15 1850.00 (SPXW1915O1850),0.0,0.0,3.30,3.70,0,0,
2019 Mar 15 1850.00 (SPX1915C1850-E),892.45,0.0,927.30,932.10, ,101,2019 Mar 15 1850.00 (SPX1915O1850-E),2.95,0.0,3.20,3.60, ,14690,
2019 Mar 15 1850.00 (SPXW1915C1850-E),0.0,0.0,924.90,933.60, ,0,2019 Mar 15 1850.00 (SPXW1915O1850-E),0.0,0.0,3.30,3.70, ,0,
2019 Mar 15 1875.00 (SPX1915C1875),0.0,0.0,902.90,907.70,0,0,2019 Mar 15 1875.00 (SPX1915O1875),3.60,-1.80,3.60,3.90,1,1031,
2019 Mar 15 1875.00 (SPXW1915C1875),0.0,0.0,900.50,909.20,0,0,2019 Mar 15 1875.00 (SPXW1915O1875),5.80,0.0,3.60,4.00,0,80,
2019 Mar 15 1875.00 (SPX1915C1875-E),0.0,0.0,902.90,907.70, ,0,2019 Mar 15 1875.00 (SPX1915O1875-E),3.60,-1.80,3.60,3.90,1,1031,
2019 Mar 15 1875.00 (SPXW1915C1875-E),0.0,0.0,900.50,909.20, ,0,2019 Mar 15 1875.00 (SPXW1915O1875-E),5.80,0.0,3.60,4.00, ,80,
2019 Mar 15 1900.00 (SPX1915C1900),876.40,0.0,878.50,883.30,1,0,2019 Mar 15 1900.00 (SPX1915O1900),3.50,0.0,3.90,4.20,0,17383,
2019 Mar 15 1900.00 (SPXW1915C1900),0.0,0.0,876.20,884.80,0,0,2019 Mar 15 1900.00 (SPXW1915O1900),3.70,0.0,4.00,4.40,0,175,
2019 Mar 15 1900.00 (SPX1915C1900-E),876.40,0.0,878.50,883.30,1,0,2019 Mar 15 1900.00 (SPX1915O1900-E),3.50,0.0,3.90,4.20, ,17383,
2019 Mar 15 1900.00 (SPXW1915C1900-E),0.0,0.0,876.20,884.80, ,0,2019 Mar 15 1900.00 (SPXW1915O1900-E),3.70,0.0,4.00,4.40, ,175,
2019 Mar 15 1925.00 (SPX1915C1925),855.00,0.0,854.20,858.90,0,8,2019 Mar 15 1925.00 (SPX1915O1925),4.10,0.0,4.30,4.70,0,492,
2019 Mar 15 1925.00 (SPXW1915C1925),0.0,0.0,852.30,860.80,0,0,2019 Mar 15 1925.00 (SPXW1915O1925),0.0,0.0,4.40,4.80,0,0,
2019 Mar 15 1925.00 (SPX1915C1925-E),855.00,0.0,854.20,858.90, ,8,2019 Mar 15 1925.00 (SPX1915O1925-E),4.10,0.0,4.30,4.70, ,492,
2019 Mar 15 1925.00 (SPXW1915C1925-E),0.0,0.0,852.30,860.80, ,0,2019 Mar 15 1925.00 (SPXW1915O1925-E),0.0,0.0,4.40,4.80, ,0,
2019 Mar 15 1950.00 (SPX1915C1950),0.0,0.0,829.90,834.60,0,0,2019 Mar 15 1950.00 (SPX1915O1950),4.95,+0.50,4.80,5.10,9,2524,
2019 Mar 15 1950.00 (SPXW1915C1950),0.0,0.0,827.70,836.40,0,0,2019 Mar 15 1950.00 (SPXW1915O1950),9.83,0.0,4.80,5.20,0,1,
2019 Mar 15 1950.00 (SPX1915C1950-E),0.0,0.0,829.90,834.60, ,0,2019 Mar 15 1950.00 (SPX1915O1950-E),4.95,+0.50,4.80,5.10,9,2524,
2019 Mar 15 1950.00 (SPXW1915C1950-E),0.0,0.0,827.70,836.40, ,0,2019 Mar 15 1950.00 (SPXW1915O1950-E),9.83,0.0,4.80,5.20, ,1,
2019 Mar 15 1975.00 (SPX1915C1975),0.0,0.0,805.60,810.30,0,0,2019 Mar 15 1975.00 (SPX1915O1975),4.52,0.0,5.20,5.60,0,1489,
2019 Mar 15 1975.00 (SPXW1915C1975),0.0,0.0,805.40,810.60,0,0,2019 Mar 15 1975.00 (SPXW1915O1975),12.21,0.0,5.30,5.70,0,60,
2019 Mar 15 1975.00 (SPX1915C1975-E),0.0,0.0,805.60,810.30, ,0,2019 Mar 15 1975.00 (SPX1915O1975-E),4.52,0.0,5.20,5.60, ,1489,
2019 Mar 15 1975.00 (SPXW1915C1975-E),0.0,0.0,805.40,810.60, ,0,2019 Mar 15 1975.00 (SPXW1915O1975-E),12.21,0.0,5.30,5.70, ,60,
2019 Mar 15 2000.00 (SPX1915C2000),736.50,0.0,781.40,786.10,0,3902,2019 Mar 15 2000.00 (SPX1915O2000),6.60,+1.80,5.80,6.10,1616,20297,
2019 Mar 15 2000.00 (SPXW1915C2000),0.0,0.0,781.20,786.40,0,0,2019 Mar 15 2000.00 (SPXW1915O2000),8.20,0.0,5.80,6.20,0,25,
2019 Mar 15 2000.00 (SPX1915C2000-E),736.50,0.0,781.40,786.10, ,3902,2019 Mar 15 2000.00 (SPX1915O2000-E),6.60,+1.80,5.80,6.10,1616,20297,
2019 Mar 15 2000.00 (SPXW1915C2000-E),0.0,0.0,781.20,786.40, ,0,2019 Mar 15 2000.00 (SPXW1915O2000-E),8.20,0.0,5.80,6.20, ,25,
2019 Mar 15 2025.00 (SPX1915C2025),667.53,0.0,757.20,761.90,0,4,2019 Mar 15 2025.00 (SPX1915O2025),10.97,0.0,6.30,6.70,0,1449,
2019 Mar 15 2025.00 (SPXW1915C2025),0.0,0.0,757.00,762.20,0,0,2019 Mar 15 2025.00 (SPXW1915O2025),8.70,0.0,6.40,6.80,0,75,
2019 Mar 15 2025.00 (SPX1915C2025-E),667.53,0.0,757.20,761.90, ,4,2019 Mar 15 2025.00 (SPX1915O2025-E),10.97,0.0,6.30,6.70, ,1449,
2019 Mar 15 2025.00 (SPXW1915C2025-E),0.0,0.0,757.00,762.20, ,0,2019 Mar 15 2025.00 (SPXW1915O2025-E),8.70,0.0,6.40,6.80, ,75,
2019 Mar 15 2050.00 (SPX1915C2050),700.41,0.0,733.10,737.70,0,246,2019 Mar 15 2050.00 (SPX1915O2050),7.35,+1.45,6.90,7.30,20,5477,
2019 Mar 15 2050.00 (SPXW1915C2050),0.0,0.0,732.90,738.10,0,0,2019 Mar 15 2050.00 (SPXW1915O2050),10.10,0.0,7.00,7.50,0,80,
2019 Mar 15 2050.00 (SPX1915C2050-E),700.41,0.0,733.10,737.70, ,246,2019 Mar 15 2050.00 (SPX1915O2050-E),7.35,+1.45,6.90,7.30,20,5477,
2019 Mar 15 2050.00 (SPXW1915C2050-E),0.0,0.0,732.90,738.10, ,0,2019 Mar 15 2050.00 (SPXW1915O2050-E),10.10,0.0,7.00,7.50, ,80,
2019 Mar 15 2075.00 (SPX1915C2075),787.62,0.0,709.10,713.60,0,1,2019 Mar 15 2075.00 (SPX1915O2075),7.85,+1.55,7.60,8.00,302,737,
2019 Mar 15 2075.00 (SPXW1915C2075),0.0,0.0,708.90,714.00,0,0,2019 Mar 15 2075.00 (SPXW1915O2075),10.30,0.0,7.70,8.20,0,165,
2019 Mar 15 2075.00 (SPX1915C2075-E),787.62,0.0,709.10,713.60, ,1,2019 Mar 15 2075.00 (SPX1915O2075-E),7.85,+1.55,7.60,8.00,302,737,
2019 Mar 15 2075.00 (SPXW1915C2075-E),0.0,0.0,708.90,714.00, ,0,2019 Mar 15 2075.00 (SPXW1915O2075-E),10.30,0.0,7.70,8.20, ,165,
2019 Mar 15 2100.00 (SPX1915C2100),585.30,0.0,685.10,689.60,0,6210,2019 Mar 15 2100.00 (SPX1915O2100),7.65,0.0,8.40,8.80,0,20404,
2019 Mar 15 2100.00 (SPXW1915C2100),0.0,0.0,684.90,690.00,0,0,2019 Mar 15 2100.00 (SPXW1915O2100),8.10,0.0,8.40,8.90,0,341,
2019 Mar 15 2100.00 (SPX1915C2100-E),585.30,0.0,685.10,689.60, ,6210,2019 Mar 15 2100.00 (SPX1915O2100-E),7.65,0.0,8.40,8.80, ,20404,
2019 Mar 15 2100.00 (SPXW1915C2100-E),0.0,0.0,684.90,690.00, ,0,2019 Mar 15 2100.00 (SPXW1915O2100-E),8.10,0.0,8.40,8.90, ,341,
2019 Mar 15 2125.00 (SPX1915C2125),703.85,0.0,661.10,665.70,0,6,2019 Mar 15 2125.00 (SPX1915O2125),8.10,0.0,9.10,9.60,0,1495,
2019 Mar 15 2125.00 (SPXW1915C2125),0.0,0.0,661.00,666.00,0,0,2019 Mar 15 2125.00 (SPXW1915O2125),16.70,0.0,9.20,9.70,0,136,
2019 Mar 15 2125.00 (SPX1915C2125-E),703.85,0.0,661.10,665.70, ,6,2019 Mar 15 2125.00 (SPX1915O2125-E),8.10,0.0,9.10,9.60, ,1495,
2019 Mar 15 2125.00 (SPXW1915C2125-E),0.0,0.0,661.00,666.00, ,0,2019 Mar 15 2125.00 (SPXW1915O2125-E),16.70,0.0,9.20,9.70, ,136,
2019 Mar 15 2150.00 (SPX1915C2150),595.50,0.0,637.30,641.80,0,7,2019 Mar 15 2150.00 (SPX1915O2150),10.30,+1.20,10.00,10.50,5,6626,
2019 Mar 15 2150.00 (SPXW1915C2150),0.0,0.0,637.10,642.10,0,0,2019 Mar 15 2150.00 (SPXW1915O2150),8.25,0.0,10.10,10.60,0,235,
2019 Mar 15 2150.00 (SPX1915C2150-E),595.50,0.0,637.30,641.80, ,7,2019 Mar 15 2150.00 (SPX1915O2150-E),10.30,+1.20,10.00,10.50,5,6626,
2019 Mar 15 2150.00 (SPXW1915C2150-E),0.0,0.0,637.10,642.10, ,0,2019 Mar 15 2150.00 (SPXW1915O2150-E),8.25,0.0,10.10,10.60, ,235,
2019 Mar 15 2175.00 (SPX1915C2175),696.90,0.0,613.50,618.00,0,14,2019 Mar 15 2175.00 (SPX1915O2175),9.29,0.0,11.00,11.40,0,1694,
2019 Mar 15 2175.00 (SPXW1915C2175),0.0,0.0,613.40,618.30,0,0,2019 Mar 15 2175.00 (SPXW1915O2175),10.70,0.0,11.10,11.60,0,162,
2019 Mar 15 2175.00 (SPX1915C2175-E),696.90,0.0,613.50,618.00, ,14,2019 Mar 15 2175.00 (SPX1915O2175-E),9.29,0.0,11.00,11.40, ,1694,
2019 Mar 15 2175.00 (SPXW1915C2175-E),0.0,0.0,613.40,618.30, ,0,2019 Mar 15 2175.00 (SPXW1915O2175-E),10.70,0.0,11.10,11.60, ,162,
2019 Mar 15 2200.00 (SPX1915C2200),550.00,0.0,589.80,594.20,0,532,2019 Mar 15 2200.00 (SPX1915O2200),12.55,+2.75,12.00,12.50,2,22193,
2019 Mar 15 2200.00 (SPXW1915C2200),0.0,0.0,589.70,594.60,0,0,2019 Mar 15 2200.00 (SPXW1915O2200),11.70,0.0,12.20,12.70,0,85,
2019 Mar 15 2200.00 (SPX1915C2200-E),550.00,0.0,589.80,594.20, ,532,2019 Mar 15 2200.00 (SPX1915O2200-E),12.55,+2.75,12.00,12.50,2,22193,
2019 Mar 15 2200.00 (SPXW1915C2200-E),0.0,0.0,589.70,594.60, ,0,2019 Mar 15 2200.00 (SPXW1915O2200-E),11.70,0.0,12.20,12.70, ,85,
2019 Mar 15 2225.00 (SPX1915C2225),682.95,0.0,566.30,570.60,0,6,2019 Mar 15 2225.00 (SPX1915O2225),13.25,+1.35,13.20,13.60,4,1283,
2019 Mar 15 2225.00 (SPXW1915C2225),0.0,0.0,566.10,571.00,0,0,2019 Mar 15 2225.00 (SPXW1915O2225),11.05,0.0,13.30,13.80,0,144,
2019 Mar 15 2225.00 (SPX1915C2225-E),682.95,0.0,566.30,570.60, ,6,2019 Mar 15 2225.00 (SPX1915O2225-E),13.25,+1.35,13.20,13.60,4,1283,
2019 Mar 15 2225.00 (SPXW1915C2225-E),0.0,0.0,566.10,571.00, ,0,2019 Mar 15 2225.00 (SPXW1915O2225-E),11.05,0.0,13.30,13.80, ,144,
2019 Mar 15 2250.00 (SPX1915C2250),520.00,0.0,542.80,547.10,0,7,2019 Mar 15 2250.00 (SPX1915O2250),14.45,+1.86,14.40,14.90,14,13567,
2019 Mar 15 2250.00 (SPXW1915C2250),0.0,0.0,542.60,547.50,0,0,2019 Mar 15 2250.00 (SPXW1915O2250),11.90,0.0,14.50,15.10,0,255,
2019 Mar 15 2250.00 (SPX1915C2250-E),520.00,0.0,542.80,547.10, ,7,2019 Mar 15 2250.00 (SPX1915O2250-E),14.45,+1.86,14.40,14.90,14,13567,
2019 Mar 15 2250.00 (SPXW1915C2250-E),0.0,0.0,542.60,547.50, ,0,2019 Mar 15 2250.00 (SPXW1915O2250-E),11.90,0.0,14.50,15.10, ,255,
2019 Mar 15 2275.00 (SPX1915C2275),667.55,0.0,519.40,523.50,0,11,2019 Mar 15 2275.00 (SPX1915O2275),16.05,-5.60,15.70,16.20,492,3415,
2019 Mar 15 2275.00 (SPXW1915C2275),0.0,0.0,519.30,524.00,0,0,2019 Mar 15 2275.00 (SPXW1915O2275),27.10,0.0,15.80,16.50,0,155,
2019 Mar 15 2275.00 (SPX1915C2275-E),667.55,0.0,519.40,523.50, ,11,2019 Mar 15 2275.00 (SPX1915O2275-E),16.05,-5.60,15.70,16.20,492,3415,
2019 Mar 15 2275.00 (SPXW1915C2275-E),0.0,0.0,519.30,524.00, ,0,2019 Mar 15 2275.00 (SPXW1915O2275-E),27.10,0.0,15.80,16.50, ,155,
2019 Mar 15 2300.00 (SPX1915C2300),541.68,0.0,496.20,500.20,0,1021,2019 Mar 15 2300.00 (SPX1915O2300),18.00,+2.45,17.20,17.70,2403,18611,
2019 Mar 15 2300.00 (SPXW1915C2300),0.0,0.0,496.00,500.20,0,0,2019 Mar 15 2300.00 (SPXW1915O2300),15.00,0.0,17.30,18.00,0,314,
2019 Mar 15 2300.00 (SPX1915C2300-E),541.68,0.0,496.20,500.20, ,1021,2019 Mar 15 2300.00 (SPX1915O2300-E),18.00,+2.45,17.20,17.70,2403,18611,
2019 Mar 15 2300.00 (SPXW1915C2300-E),0.0,0.0,496.00,500.20, ,0,2019 Mar 15 2300.00 (SPXW1915O2300-E),15.00,0.0,17.30,18.00, ,314,
2019 Mar 15 2325.00 (SPX1915C2325),404.90,0.0,473.10,477.00,0,9,2019 Mar 15 2325.00 (SPX1915O2325),20.90,+5.72,18.80,19.30,40,862,
2019 Mar 15 2325.00 (SPXW1915C2325),0.0,0.0,472.90,477.10,0,0,2019 Mar 15 2325.00 (SPXW1915O2325),16.82,0.0,18.90,19.60,0,39,
2019 Mar 15 2325.00 (SPX1915C2325-E),404.90,0.0,473.10,477.00, ,9,2019 Mar 15 2325.00 (SPX1915O2325-E),20.90,+5.72,18.80,19.30,40,862,
2019 Mar 15 2325.00 (SPXW1915C2325-E),0.0,0.0,472.90,477.10, ,0,2019 Mar 15 2325.00 (SPXW1915O2325-E),16.82,0.0,18.90,19.60, ,39,
2019 Mar 15 2350.00 (SPX1915C2350),572.00,0.0,450.10,453.90,0,20,2019 Mar 15 2350.00 (SPX1915O2350),22.80,+6.00,20.60,21.10,114,11520,
2019 Mar 15 2350.00 (SPXW1915C2350),0.0,0.0,450.00,454.00,0,0,2019 Mar 15 2350.00 (SPXW1915O2350),19.87,0.0,20.60,21.40,0,523,
2019 Mar 15 2350.00 (SPX1915C2350-E),572.00,0.0,450.10,453.90, ,20,2019 Mar 15 2350.00 (SPX1915O2350-E),22.80,+6.00,20.60,21.10,114,11520,
2019 Mar 15 2350.00 (SPXW1915C2350-E),0.0,0.0,450.00,454.00, ,0,2019 Mar 15 2350.00 (SPXW1915O2350-E),19.87,0.0,20.60,21.40, ,523,
2019 Mar 15 2375.00 (SPX1915C2375),379.47,0.0,427.30,431.00,0,84,2019 Mar 15 2375.00 (SPX1915O2375),19.30,0.0,22.40,23.00,0,3740,
2019 Mar 15 2375.00 (SPXW1915C2375),0.0,0.0,427.20,431.10,0,0,2019 Mar 15 2375.00 (SPXW1915O2375),20.18,0.0,22.50,23.30,0,111,
2019 Mar 15 2375.00 (SPX1915C2375-E),379.47,0.0,427.30,431.00, ,84,2019 Mar 15 2375.00 (SPX1915O2375-E),19.30,0.0,22.40,23.00, ,3740,
2019 Mar 15 2375.00 (SPXW1915C2375-E),0.0,0.0,427.20,431.10, ,0,2019 Mar 15 2375.00 (SPXW1915O2375-E),20.18,0.0,22.50,23.30, ,111,
